doi	state	client_id	updated	source_month
10.13128/sijis-2239-3978-12417	findable	crui.unifi	2020-08-19T15:58:22Z	2020-08
10.13128/sijis-2239-3978-12418	findable	crui.unifi	2020-08-19T15:58:18Z	2020-08
10.13128/sijis-2239-3978-12419	findable	crui.unifi	2020-08-19T15:58:00Z	2020-08
10.13128/sijis-2239-3978-12420	findable	crui.unifi	2020-08-19T15:58:02Z	2020-08
10.13128/sijis-2239-3978-12421	findable	crui.unifi	2020-08-19T15:57:52Z	2020-08
10.13128/sijis-2239-3978-12422	findable	crui.unifi	2020-08-19T15:58:13Z	2020-08
10.13128/sijis-2239-3978-12423	findable	crui.unifi	2020-08-19T15:58:01Z	2020-08
10.13128/sijis-2239-3978-12424	findable	crui.unifi	2020-08-19T15:57:59Z	2020-08
10.13128/sijis-2239-3978-12426	findable	crui.unifi	2020-08-19T15:58:38Z	2020-08
10.13128/sijis-2239-3978-12427	findable	crui.unifi	2020-08-19T15:58:21Z	2020-08
10.13128/sijis-2239-3978-12428	findable	crui.unifi	2020-08-19T15:58:22Z	2020-08
10.13128/sijis-2239-3978-12429	findable	crui.unifi	2020-08-19T15:58:25Z	2020-08
10.13128/sijis-2239-3978-12430	findable	crui.unifi	2020-08-19T15:58:02Z	2020-08
10.13128/sijis-2239-3978-12431	findable	crui.unifi	2020-08-19T15:58:01Z	2020-08
10.13128/sijis-2239-3978-12432	findable	crui.unifi	2020-08-19T15:58:00Z	2020-08
10.13128/sijis-2239-3978-12433	findable	crui.unifi	2020-08-19T15:58:14Z	2020-08
10.13128/sijis-2239-3978-12435	findable	crui.unifi	2020-08-19T15:58:00Z	2020-08
10.13128/sijis-2239-3978-12436	findable	crui.unifi	2020-08-19T15:58:05Z	2020-08
10.13128/sijis-2239-3978-12437	findable	crui.unifi	2020-08-19T15:58:21Z	2020-08
10.13128/sijis-2239-3978-12438	findable	crui.unifi	2020-08-19T15:58:02Z	2020-08
10.13128/sijis-2239-3978-12439	findable	crui.unifi	2020-08-19T16:09:22Z	2020-08
10.13128/sijis-2239-3978-12440	findable	crui.unifi	2020-08-19T15:58:00Z	2020-08
10.13128/sijis-2239-3978-12441	findable	crui.unifi	2020-08-19T15:58:01Z	2020-08
10.13128/sijis-2239-3978-12867	findable	crui.unifi	2021-06-17T10:47:35Z	2021-06
10.13128/sijis-2239-3978-12870	findable	crui.unifi	2021-06-17T10:47:32Z	2021-06
10.13128/sijis-2239-3978-12872	findable	crui.unifi	2021-06-17T10:47:28Z	2021-06
10.13128/sijis-2239-3978-12873	findable	crui.unifi	2021-06-17T10:47:23Z	2021-06
10.13128/sijis-2239-3978-12874	findable	crui.unifi	2021-06-17T10:47:19Z	2021-06
10.13128/sijis-2239-3978-12876	findable	crui.unifi	2021-06-17T10:47:16Z	2021-06
10.13128/sijis-2239-3978-12877	findable	crui.unifi	2021-06-17T10:47:13Z	2021-06
10.13128/sijis-2239-3978-12878	findable	crui.unifi	2021-06-17T10:47:09Z	2021-06
10.13128/sijis-2239-3978-12879	findable	crui.unifi	2021-06-17T10:47:05Z	2021-06
10.13128/sijis-2239-3978-12880	findable	crui.unifi	2021-06-17T10:47:02Z	2021-06
10.13128/sijis-2239-3978-12881	findable	crui.unifi	2021-06-17T10:49:09Z	2021-06
10.13128/sijis-2239-3978-12883	findable	crui.unifi	2021-06-17T10:49:06Z	2021-06
10.13128/sijis-2239-3978-12884	findable	crui.unifi	2021-06-17T10:46:58Z	2021-06
10.13128/sijis-2239-3978-12885	findable	crui.unifi	2021-06-17T10:46:55Z	2021-06
10.13128/sijis-2239-3978-12886	findable	crui.unifi	2021-06-17T10:47:39Z	2021-06
10.13128/sijis-2239-3978-12887	findable	crui.unifi	2021-06-17T10:47:42Z	2021-06
10.13128/sijis-2239-3978-12888	findable	crui.unifi	2021-06-17T10:47:46Z	2021-06
10.13128/sijis-2239-3978-12889	findable	crui.unifi	2021-06-17T10:47:49Z	2021-06
10.13128/sijis-2239-3978-12890	findable	crui.unifi	2021-06-17T10:47:54Z	2021-06
10.13128/sijis-2239-3978-12891	findable	crui.unifi	2021-06-17T10:47:59Z	2021-06
10.13128/sijis-2239-3978-12892	findable	crui.unifi	2021-06-17T10:48:02Z	2021-06
10.13128/sijis-2239-3978-12893	findable	crui.unifi	2021-06-17T10:48:06Z	2021-06
10.13128/sijis-2239-3978-12894	findable	crui.unifi	2021-06-17T10:48:11Z	2021-06
10.13128/sijis-2239-3978-12899	findable	crui.unifi	2021-06-17T10:48:15Z	2021-06
10.13128/sijis-2239-3978-12900	findable	crui.unifi	2021-06-17T10:49:03Z	2021-06
10.13128/sijis-2239-3978-12901	findable	crui.unifi	2021-06-17T10:48:19Z	2021-06
10.13128/sijis-2239-3978-12902	findable	crui.unifi	2021-06-17T10:48:24Z	2021-06
10.13128/sijis-2239-3978-12903	findable	crui.unifi	2021-06-17T10:48:28Z	2021-06
10.13128/sijis-2239-3978-13785	findable	crui.unifi	2020-08-19T15:58:19Z	2020-08
10.13128/sijis-2239-3978-13786	findable	crui.unifi	2020-08-03T15:27:04Z	2020-08
10.13128/sijis-2239-3978-13788	findable	crui.unifi	2020-08-03T15:39:37Z	2020-08
10.13128/sijis-2239-3978-13789	findable	crui.unifi	2020-08-03T15:27:04Z	2020-08
10.13128/sijis-2239-3978-13790	findable	crui.unifi	2020-08-03T15:27:04Z	2020-08
10.13128/sijis-2239-3978-13792	findable	crui.unifi	2020-08-03T15:27:04Z	2020-08
10.13128/sijis-2239-3978-13793	findable	crui.unifi	2020-08-03T15:27:04Z	2020-08
10.13128/sijis-2239-3978-13794	findable	crui.unifi	2020-08-03T15:27:04Z	2020-08
10.13128/sijis-2239-3978-13795	findable	crui.unifi	2020-08-03T15:27:05Z	2020-08
10.13128/sijis-2239-3978-13796	findable	crui.unifi	2020-08-03T15:27:05Z	2020-08
10.13128/sijis-2239-3978-13797	findable	crui.unifi	2020-08-03T15:27:05Z	2020-08
10.13128/sijis-2239-3978-13799	findable	crui.unifi	2020-08-03T15:27:05Z	2020-08
10.13128/sijis-2239-3978-13800	findable	crui.unifi	2020-08-03T15:27:05Z	2020-08
10.13128/sijis-2239-3978-13801	findable	crui.unifi	2020-08-03T15:27:05Z	2020-08
10.13128/sijis-2239-3978-13802	findable	crui.unifi	2020-08-03T15:27:05Z	2020-08
10.13128/sijis-2239-3978-13803	findable	crui.unifi	2020-09-20T02:44:48Z	2020-09
10.13128/sijis-2239-3978-13804	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13805	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13806	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13807	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13808	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13809	findable	crui.unifi	2020-08-19T15:57:56Z	2020-08
10.13128/sijis-2239-3978-13810	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13811	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13812	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13813	findable	crui.unifi	2020-08-03T15:27:06Z	2020-08
10.13128/sijis-2239-3978-13814	findable	crui.unifi	2020-08-03T15:27:04Z	2020-08
10.13128/sijis-2239-3978-13815	findable	crui.unifi	2020-08-03T15:27:04Z	2020-08
10.13128/sijis-2239-3978-13817	findable	crui.unifi	2020-08-03T15:27:05Z	2020-08
10.13128/sijis-2239-3978-13857	findable	crui.unifi	2020-08-19T15:57:40Z	2020-08
10.13128/sijis-2239-3978-13858	findable	crui.unifi	2020-08-19T15:57:52Z	2020-08
10.13128/sijis-2239-3978-13859	findable	crui.unifi	2020-08-19T15:58:09Z	2020-08
10.13128/sijis-2239-3978-13872	findable	crui.unifi	2020-08-03T15:27:07Z	2020-08
10.13128/sijis-2239-3978-14018	findable	crui.unifi	2020-08-19T15:58:05Z	2020-08
10.13128/sijis-2239-3978-14019	findable	crui.unifi	2020-08-19T16:09:06Z	2020-08
10.13128/sijis-2239-3978-14020	findable	crui.unifi	2020-08-03T15:27:07Z	2020-08
10.13128/sijis-2239-3978-14307	findable	crui.unifi	2020-08-19T16:09:08Z	2020-08
10.13128/sijis-2239-3978-14659	findable	crui.unifi	2020-08-19T16:09:07Z	2020-08
10.13128/sijis-2239-3978-14660	findable	crui.unifi	2020-08-03T15:39:37Z	2020-08
10.13128/sijis-2239-3978-14661	findable	crui.unifi	2020-08-19T16:09:53Z	2020-08
10.13128/sijis-2239-3978-14662	findable	crui.unifi	2020-08-03T15:39:37Z	2020-08
10.13128/sijis-2239-3978-14664	findable	crui.unifi	2020-08-03T15:39:37Z	2020-08
10.13128/sijis-2239-3978-14665	findable	crui.unifi	2020-08-03T15:39:37Z	2020-08
10.13128/sijis-2239-3978-14666	findable	crui.unifi	2020-08-03T15:39:37Z	2020-08
10.13128/sijis-2239-3978-14667	findable	crui.unifi	2020-08-03T15:39:37Z	2020-08
10.13128/sijis-2239-3978-14668	findable	crui.unifi	2020-08-03T15:39:37Z	2020-08
10.13128/sijis-2239-3978-14671	findable	crui.unifi	2020-08-03T15:39:38Z	2020-08
10.13128/sijis-2239-3978-14672	findable	crui.unifi	2020-08-03T15:39:38Z	2020-08
10.13128/sijis-2239-3978-14673	findable	crui.unifi	2020-08-03T15:39:38Z	2020-08
10.13128/sijis-2239-3978-14674	findable	crui.unifi	2020-08-03T15:39:38Z	2020-08
10.13128/sijis-2239-3978-14675	findable	crui.unifi	2020-08-19T16:09:09Z	2020-08
10.13128/sijis-2239-3978-14676	findable	crui.unifi	2020-08-19T16:09:03Z	2020-08
10.13128/sijis-2239-3978-14677	findable	crui.unifi	2020-08-19T16:09:10Z	2020-08
10.13128/sijis-2239-3978-14678	findable	crui.unifi	2020-08-03T15:39:38Z	2020-08
10.13128/sijis-2239-3978-14679	findable	crui.unifi	2020-08-03T15:39:38Z	2020-08
10.13128/sijis-2239-3978-14682	findable	crui.unifi	2020-08-03T15:39:38Z	2020-08
10.13128/sijis-2239-3978-14683	findable	crui.unifi	2020-08-03T15:39:38Z	2020-08
10.13128/sijis-2239-3978-14688	findable	crui.unifi	2020-08-19T16:09:11Z	2020-08
10.13128/sijis-2239-3978-16195	findable	crui.unifi	2020-08-19T19:50:40Z	2020-08
10.13128/sijis-2239-3978-16287	findable	crui.unifi	2020-08-03T16:16:27Z	2020-08
10.13128/sijis-2239-3978-16322	findable	crui.unifi	2020-09-18T12:02:32Z	2020-09
10.13128/sijis-2239-3978-16323	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-16324	findable	crui.unifi	2020-08-19T20:18:33Z	2020-08
10.13128/sijis-2239-3978-16325	findable	crui.unifi	2020-08-03T16:16:27Z	2020-08
10.13128/sijis-2239-3978-16326	findable	crui.unifi	2020-08-03T16:16:27Z	2020-08
10.13128/sijis-2239-3978-16327	findable	crui.unifi	2020-08-03T16:16:27Z	2020-08
10.13128/sijis-2239-3978-16328	findable	crui.unifi	2020-08-03T16:16:27Z	2020-08
10.13128/sijis-2239-3978-16329	findable	crui.unifi	2020-08-03T16:16:27Z	2020-08
10.13128/sijis-2239-3978-16330	findable	crui.unifi	2020-08-03T16:16:27Z	2020-08
10.13128/sijis-2239-3978-16331	findable	crui.unifi	2020-08-03T16:16:27Z	2020-08
10.13128/sijis-2239-3978-16332	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16339	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16340	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16341	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16342	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16344	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16345	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16346	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16347	findable	crui.unifi	2020-08-03T16:16:28Z	2020-08
10.13128/sijis-2239-3978-16348	findable	crui.unifi	2020-08-03T16:16:29Z	2020-08
10.13128/sijis-2239-3978-16349	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-16350	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-16351	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-16358	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-16360	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-16361	findable	crui.unifi	2020-08-03T16:16:29Z	2020-08
10.13128/sijis-2239-3978-16373	findable	crui.unifi	2020-08-03T16:16:29Z	2020-08
10.13128/sijis-2239-3978-17635	findable	crui.unifi	2020-08-19T22:02:49Z	2020-08
10.13128/sijis-2239-3978-18449	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-18450	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-18451	findable	crui.unifi	2020-09-18T12:02:33Z	2020-09
10.13128/sijis-2239-3978-18452	findable	crui.unifi	2020-09-18T12:02:34Z	2020-09
10.13128/sijis-2239-3978-18453	findable	crui.unifi	2020-09-18T12:02:34Z	2020-09
10.13128/sijis-2239-3978-18454	findable	crui.unifi	2020-09-18T12:02:34Z	2020-09
10.13128/sijis-2239-3978-18455	findable	crui.unifi	2020-09-18T12:02:34Z	2020-09
10.13128/sijis-2239-3978-18456	findable	crui.unifi	2020-09-18T12:02:34Z	2020-09
10.13128/sijis-2239-3978-18457	findable	crui.unifi	2020-09-18T12:02:34Z	2020-09
10.13128/sijis-2239-3978-18458	findable	crui.unifi	2020-09-18T12:02:34Z	2020-09
10.13128/sijis-2239-3978-18459	findable	crui.unifi	2020-09-18T12:02:34Z	2020-09
10.13128/sijis-2239-3978-18460	findable	crui.unifi	2020-09-18T12:02:35Z	2020-09
10.13128/sijis-2239-3978-18461	findable	crui.unifi	2020-09-18T12:02:35Z	2020-09
10.13128/sijis-2239-3978-18462	findable	crui.unifi	2020-09-18T12:02:35Z	2020-09
10.13128/sijis-2239-3978-18463	findable	crui.unifi	2020-09-18T12:02:35Z	2020-09
10.13128/sijis-2239-3978-18464	findable	crui.unifi	2020-09-18T12:02:35Z	2020-09
10.13128/sijis-2239-3978-18465	findable	crui.unifi	2020-09-18T12:02:35Z	2020-09
10.13128/sijis-2239-3978-18466	findable	crui.unifi	2020-09-18T12:02:35Z	2020-09
10.13128/sijis-2239-3978-18467	findable	crui.unifi	2020-09-18T12:02:35Z	2020-09
10.13128/sijis-2239-3978-18468	findable	crui.unifi	2020-09-18T12:02:36Z	2020-09
10.13128/sijis-2239-3978-18469	findable	crui.unifi	2020-09-18T12:02:36Z	2020-09
10.13128/sijis-2239-3978-18470	findable	crui.unifi	2020-09-18T12:02:36Z	2020-09
10.13128/sijis-2239-3978-18471	findable	crui.unifi	2020-09-18T12:02:36Z	2020-09
10.13128/sijis-2239-3978-18472	findable	crui.unifi	2020-09-18T12:02:36Z	2020-09
10.13128/sijis-2239-3978-18476	findable	crui.unifi	2020-09-18T12:02:36Z	2020-09
10.13128/sijis-2239-3978-18477	findable	crui.unifi	2020-09-18T12:02:36Z	2020-09
10.13128/sijis-2239-3978-2	findable	crui.unifi	2020-08-19T15:58:08Z	2020-08
10.13128/sijis-2239-3978-20743	findable	crui.unifi	2020-09-18T21:00:36Z	2020-09
10.13128/sijis-2239-3978-20744	findable	crui.unifi	2020-09-18T21:00:36Z	2020-09
10.13128/sijis-2239-3978-20746	findable	crui.unifi	2020-09-18T21:00:36Z	2020-09
10.13128/sijis-2239-3978-20747	findable	crui.unifi	2020-09-18T21:00:36Z	2020-09
10.13128/sijis-2239-3978-20748	findable	crui.unifi	2020-09-18T21:00:36Z	2020-09
10.13128/sijis-2239-3978-20749	findable	crui.unifi	2020-09-18T21:00:36Z	2020-09
10.13128/sijis-2239-3978-20750	findable	crui.unifi	2020-09-18T21:00:36Z	2020-09
10.13128/sijis-2239-3978-20751	findable	crui.unifi	2020-09-18T21:00:36Z	2020-09
10.13128/sijis-2239-3978-20752	findable	crui.unifi	2020-09-18T21:00:37Z	2020-09
10.13128/sijis-2239-3978-20753	findable	crui.unifi	2020-09-18T21:00:37Z	2020-09
10.13128/sijis-2239-3978-20754	findable	crui.unifi	2020-09-18T21:00:37Z	2020-09
10.13128/sijis-2239-3978-20755	findable	crui.unifi	2020-09-18T21:00:37Z	2020-09
10.13128/sijis-2239-3978-20756	findable	crui.unifi	2020-09-18T21:00:37Z	2020-09
10.13128/sijis-2239-3978-20758	findable	crui.unifi	2020-09-18T21:00:37Z	2020-09
10.13128/sijis-2239-3978-20759	findable	crui.unifi	2020-09-18T21:00:37Z	2020-09
10.13128/sijis-2239-3978-20760	findable	crui.unifi	2020-09-18T21:00:37Z	2020-09
10.13128/sijis-2239-3978-20761	findable	crui.unifi	2020-09-18T21:00:38Z	2020-09
10.13128/sijis-2239-3978-20762	findable	crui.unifi	2020-09-18T21:00:38Z	2020-09
10.13128/sijis-2239-3978-20763	findable	crui.unifi	2020-09-18T21:00:38Z	2020-09
10.13128/sijis-2239-3978-20764	findable	crui.unifi	2020-09-18T21:00:38Z	2020-09
10.13128/sijis-2239-3978-20765	findable	crui.unifi	2020-09-18T21:00:38Z	2020-09
10.13128/sijis-2239-3978-20766	findable	crui.unifi	2020-09-18T21:00:38Z	2020-09
10.13128/sijis-2239-3978-20767	findable	crui.unifi	2020-09-18T21:00:38Z	2020-09
10.13128/sijis-2239-3978-20768	findable	crui.unifi	2020-09-18T21:00:38Z	2020-09
10.13128/sijis-2239-3978-20769	findable	crui.unifi	2020-09-18T21:00:39Z	2020-09
10.13128/sijis-2239-3978-20770	findable	crui.unifi	2020-09-18T21:00:39Z	2020-09
10.13128/sijis-2239-3978-20775	findable	crui.unifi	2020-09-18T21:00:39Z	2020-09
10.13128/sijis-2239-3978-23307	findable	crui.unifi	2020-09-20T02:44:48Z	2020-09
10.13128/sijis-2239-3978-23308	findable	crui.unifi	2020-09-20T02:44:48Z	2020-09
10.13128/sijis-2239-3978-23310	findable	crui.unifi	2020-09-20T02:44:48Z	2020-09
10.13128/sijis-2239-3978-23314	findable	crui.unifi	2020-09-20T02:44:49Z	2020-09
10.13128/sijis-2239-3978-23315	findable	crui.unifi	2020-09-20T02:44:49Z	2020-09
10.13128/sijis-2239-3978-23316	findable	crui.unifi	2020-09-20T02:44:49Z	2020-09
10.13128/sijis-2239-3978-23318	findable	crui.unifi	2020-09-20T02:44:49Z	2020-09
10.13128/sijis-2239-3978-23319	findable	crui.unifi	2020-09-20T02:44:49Z	2020-09
10.13128/sijis-2239-3978-23320	findable	crui.unifi	2020-09-20T02:44:49Z	2020-09
10.13128/sijis-2239-3978-23321	findable	crui.unifi	2020-09-20T02:44:49Z	2020-09
10.13128/sijis-2239-3978-23322	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23323	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23371	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23372	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23373	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23374	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23375	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23376	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23377	findable	crui.unifi	2020-09-20T02:44:50Z	2020-09
10.13128/sijis-2239-3978-23378	findable	crui.unifi	2020-09-20T02:44:51Z	2020-09
10.13128/sijis-2239-3978-23379	findable	crui.unifi	2020-09-20T02:44:51Z	2020-09
10.13128/sijis-2239-3978-23380	findable	crui.unifi	2020-09-20T02:44:51Z	2020-09
10.13128/sijis-2239-3978-23381	findable	crui.unifi	2020-09-20T02:44:51Z	2020-09
10.13128/sijis-2239-3978-23382	findable	crui.unifi	2020-09-20T02:44:51Z	2020-09
10.13128/sijis-2239-3978-23383	findable	crui.unifi	2020-09-20T02:44:51Z	2020-09
10.13128/sijis-2239-3978-23384	findable	crui.unifi	2020-09-20T02:44:51Z	2020-09
10.13128/sijis-2239-3978-23385	findable	crui.unifi	2020-09-20T02:44:52Z	2020-09
10.13128/sijis-2239-3978-23386	findable	crui.unifi	2020-09-20T02:44:52Z	2020-09
10.13128/sijis-2239-3978-23387	findable	crui.unifi	2020-09-20T02:44:52Z	2020-09
10.13128/sijis-2239-3978-23388	findable	crui.unifi	2020-09-20T02:44:52Z	2020-09
10.13128/sijis-2239-3978-23389	findable	crui.unifi	2020-09-20T02:44:52Z	2020-09
10.13128/sijis-2239-3978-23390	findable	crui.unifi	2020-09-20T02:44:52Z	2020-09
10.13128/sijis-2239-3978-23391	findable	crui.unifi	2020-09-20T02:44:52Z	2020-09
10.13128/sijis-2239-3978-23392	findable	crui.unifi	2020-09-20T02:44:52Z	2020-09
10.13128/sijis-2239-3978-23399	findable	crui.unifi	2020-09-20T02:44:53Z	2020-09
10.13128/sijis-2239-3978-23402	findable	crui.unifi	2020-09-20T02:44:53Z	2020-09
10.13128/sijis-2239-3978-23403	findable	crui.unifi	2020-09-20T02:44:53Z	2020-09
10.13128/sijis-2239-3978-24136	findable	crui.unifi	2020-07-02T08:16:02Z	2020-07
10.13128/sijis-2239-3978-25504	findable	crui.unifi	2020-07-02T08:15:56Z	2020-07
10.13128/sijis-2239-3978-25505	findable	crui.unifi	2020-07-02T08:15:50Z	2020-07
10.13128/sijis-2239-3978-25506	findable	crui.unifi	2020-07-02T08:15:44Z	2020-07
10.13128/sijis-2239-3978-25507	findable	crui.unifi	2020-07-02T08:14:56Z	2020-07
10.13128/sijis-2239-3978-25508	findable	crui.unifi	2020-07-02T08:15:08Z	2020-07
10.13128/sijis-2239-3978-25510	findable	crui.unifi	2020-07-02T08:14:51Z	2020-07
10.13128/sijis-2239-3978-25511	findable	crui.unifi	2020-07-02T08:14:45Z	2020-07
10.13128/sijis-2239-3978-25512	findable	crui.unifi	2020-07-02T08:15:01Z	2020-07
10.13128/sijis-2239-3978-25513	findable	crui.unifi	2020-07-02T08:14:39Z	2020-07
10.13128/sijis-2239-3978-25514	findable	crui.unifi	2020-07-02T08:15:33Z	2020-07
10.13128/sijis-2239-3978-25515	findable	crui.unifi	2020-07-02T08:15:39Z	2020-07
10.13128/sijis-2239-3978-25516	findable	crui.unifi	2020-07-02T08:15:26Z	2020-07
10.13128/sijis-2239-3978-25517	findable	crui.unifi	2020-07-02T08:14:32Z	2020-07
10.13128/sijis-2239-3978-25518	findable	crui.unifi	2020-07-02T08:14:27Z	2020-07
10.13128/sijis-2239-3978-25519	findable	crui.unifi	2020-07-02T08:15:19Z	2020-07
10.13128/sijis-2239-3978-25520	findable	crui.unifi	2020-07-02T08:14:23Z	2020-07
10.13128/sijis-2239-3978-25521	findable	crui.unifi	2020-07-02T08:14:18Z	2020-07
10.13128/sijis-2239-3978-25522	findable	crui.unifi	2020-07-02T08:14:09Z	2020-07
10.13128/sijis-2239-3978-25523	findable	crui.unifi	2020-07-02T08:14:06Z	2020-07
10.13128/sijis-2239-3978-25524	findable	crui.unifi	2020-07-02T08:14:02Z	2020-07
10.13128/sijis-2239-3978-25525	findable	crui.unifi	2020-07-02T08:13:58Z	2020-07
10.13128/sijis-2239-3978-25526	findable	crui.unifi	2020-07-02T08:13:55Z	2020-07
10.13128/sijis-2239-3978-25527	findable	crui.unifi	2020-07-02T08:13:50Z	2020-07
10.13128/sijis-2239-3978-25528	findable	crui.unifi	2020-07-02T08:13:47Z	2020-07
10.13128/sijis-2239-3978-25529	findable	crui.unifi	2020-07-02T08:13:44Z	2020-07
10.13128/sijis-2239-3978-25530	findable	crui.unifi	2020-07-02T08:13:37Z	2020-07
10.13128/sijis-2239-3978-25531	findable	crui.unifi	2020-07-02T08:13:31Z	2020-07
10.13128/sijis-2239-3978-25532	findable	crui.unifi	2020-07-02T08:13:27Z	2020-07
10.13128/sijis-2239-3978-25533	findable	crui.unifi	2020-07-02T08:13:25Z	2020-07
10.13128/sijis-2239-3978-25534	findable	crui.unifi	2020-07-02T08:13:23Z	2020-07
10.13128/sijis-2239-3978-25580	findable	crui.unifi	2020-07-02T08:14:13Z	2020-07
10.13128/sijis-2239-3978-25581	findable	crui.unifi	2020-07-02T08:13:41Z	2020-07
10.13128/sijis-2239-3978-25583	findable	crui.unifi	2020-07-02T08:13:29Z	2020-07
10.13128/sijis-2239-3978-25594	findable	crui.unifi	2020-07-02T08:15:13Z	2020-07
10.13128/sijis-2239-3978-25606	findable	crui.unifi	2020-07-02T08:13:34Z	2020-07
10.13128/sijis-2239-3978-3	findable	crui.unifi	2020-08-19T15:57:46Z	2020-08
10.13128/sijis-2239-3978-4	findable	crui.unifi	2020-09-18T12:03:51Z	2020-09
10.13128/sijis-2239-3978-5	findable	crui.unifi	2020-08-19T20:18:33Z	2020-08
10.13128/sijis-2239-3978-6	findable	crui.unifi	2020-09-18T12:02:04Z	2020-09
10.13128/sijis-2239-3978-8	findable	crui.unifi	2020-09-20T02:44:48Z	2020-09
10.13128/sijis-2239-3978-9702	findable	crui.unifi	2020-08-19T15:58:21Z	2020-08
10.13128/sijis-2239-3978-9703	findable	crui.unifi	2020-08-19T15:58:05Z	2020-08
10.13128/sijis-2239-3978-9704	findable	crui.unifi	2020-08-19T15:58:05Z	2020-08
10.13128/sijis-2239-3978-9705	findable	crui.unifi	2020-08-19T15:57:48Z	2020-08
10.13128/sijis-2239-3978-9707	findable	crui.unifi	2020-08-19T15:57:49Z	2020-08
10.13128/sijis-2239-3978-9708	findable	crui.unifi	2020-08-19T15:57:51Z	2020-08
10.13128/sijis-2239-3978-9709	findable	crui.unifi	2020-08-19T15:58:05Z	2020-08
10.13128/sijis-2239-3978-9710	findable	crui.unifi	2020-08-19T15:58:14Z	2020-08
10.13128/sijis-2239-3978-9711	findable	crui.unifi	2020-08-19T15:58:23Z	2020-08
10.13128/sijis-2239-3978-9712	findable	crui.unifi	2020-08-19T15:58:14Z	2020-08
10.13128/sijis-2239-3978-9713	findable	crui.unifi	2020-08-19T15:58:13Z	2020-08
10.13128/sijis-2239-3978-9714	findable	crui.unifi	2020-08-19T15:57:37Z	2020-08
10.13128/sijis-2239-3978-9715	findable	crui.unifi	2020-08-19T15:58:08Z	2020-08
10.13128/sijis-2239-3978-9716	findable	crui.unifi	2020-08-19T15:58:26Z	2020-08
10.13128/sijis-2239-3978-9717	findable	crui.unifi	2020-08-19T15:57:39Z	2020-08
10.13128/sijis-2239-3978-9723	findable	crui.unifi	2020-08-19T15:58:07Z	2020-08
10.13128/sijis-2239-3978-9724	findable	crui.unifi	2020-08-19T15:58:27Z	2020-08
10.13128/sijis-2239-3978-9725	findable	crui.unifi	2020-08-19T15:57:48Z	2020-08
10.13128/sijis-2239-3978-9727	findable	crui.unifi	2020-08-19T15:58:19Z	2020-08
10.13128/sijis-2239-3978-9728	findable	crui.unifi	2020-08-19T15:57:47Z	2020-08
